text,pos,neg
yes fyi  my bff,0.0,0.0
another perfect flight   how come on your planes,1.0,0.0
nice rt  the man of steel might be faster,1.0,0.0
i love the dancing little richard cool beans,1.0,0.0
i dont use passbook  i still love you though lt3  ill just use my email in the future,1.0,0.0
thanks for the free birthday points yall are all right with me,1.0,0.0
do you have an application for ios was looking and only saw virgin mexico  lt3,0.0,0.0
man of steel flies to more cities thoughand with more frequency too,0.0,1.0
thanks so much for sharing just added it to my site httptcotsvibtvt8h,1.0,0.0
good point,0.0,0.0
i heard he has a virgin mobile hotspot,0.0,0.0
you got cheese plate flights too,0.0,0.0
on all your flights,0.0,0.0
dad on segway is the best part of this whole infographic,1.0,0.0
are there any plans for a short haul airline in europe would defiantly fly with you guys,1.0,0.0
wifi and better seating,1.0,0.0
how come abc is the only one of the network channels you dont have,0.0,0.0
started my flight with a scolding for using an overhead bin that was then offered to the person seated next to me,0.0,1.0
not only was it great,1.0,0.0
while other airlines werent cancelled flighting flights into bos,0.0,1.0
dear virgin customer,0.0,0.0
should use this in their next airline commercial lol  httptcopxexilsjbs,0.0,0.0
grouping virgin in with the others now bos weather has exposed their actual cus serv model never flight booking problems with virgin again,0.0,1.0
as one of the travelers affected by the boston storm,0.0,1.0
umm so no reason as to why this is is there someone different i should contact or contact me to get a definitive answer,0.0,1.0
trying to make the change in advance not just 24 hours priortried it online earlier and it wanted 300 in change fees,0.0,1.0
so loyal that im driving to nyc from pa,1.0,0.0
any way to change from main cabin to main cabin select on same flight without paying a change fee penalty,0.0,0.0
you guys are perfect as always lt3 wervirgin,1.0,0.0
thanks yall have some of the best customer service left in the industry,1.0,0.0
can you give me silver status for 12 months,0.0,0.0
really wish youd fly out of fargo  those fares are amazings,1.0,0.0
mood lighting on point reclining my seat,0.0,1.0
my flight 6000 scheduled for 1pm departure still says on time but no plane at gate any update on how long of a delay,0.0,1.0
my group got their cancelled flightlation fees waived but i cant because my ticket is booked for 218 your reps were no help either,0.0,1.0
are there any sign up bonuses to enroll in elevate,0.0,0.0
just got on the 1pm in newark home to la your folks at ewr are incredible letsgohome,1.0,0.0
morning if i have a question regarding elevate points amp flights can i dm you,0.0,0.0
still waiting to see,0.0,0.0
was wondering if you guys recieved my dm and were able to potentially respond asap,0.0,0.0
flying lax to sfo and after looking at the awesome movie lineup i actually wish i was on a long haul,1.0,0.0
book out of town with fares from 59way restr httptcoxrdtov7nl8 httptco4y78byackc,0.0,0.0
thanks for taking care of that mr happy customer,1.0,0.0
still no refund or word via dm please resolve this issue as your cancelled flightled flight was useless to my assistants trip,0.0,1.0
delayed due to lack of crew and now delayed again because theres a long line for deicing still need to improve service united,0.0,1.0
thanks  we filled it out hows our luck with this is it common,1.0,0.0
your eriord express connections are hugely popular  now if only we could have an eriewr hop,0.0,1.0
even on international flight glasgow to the us then what about orlando to newark all 90 mins,0.0,0.0
you think you boarded flight au1066 too early i think so,0.0,1.0
i understand,0.0,0.0
gate agent hooked me up with alternate flights if you have a way to prevent the constant issues,0.0,1.0
flying glamco in a few weeks how long do we have to be at airport for before departure for both international and domestic ta,0.0,0.0
thanks it is on the same ticket,1.0,0.0
why not is it a law or a policy,0.0,0.0
is the worst nonrefundable first class tickets oh because when you select globalfc their system auto selects economy wupgrade,0.0,1.0
so i can buy tix 3 days before flight but cant transfer the tix  flawed security logic flawed customer service,0.0,1.0
i did start a claim but 810 weeks is unrealistic,0.0,1.0
follow me please this airline is beautifull,1.0,0.0
no i dont,0.0,0.0
if the car seat is lost  should just reimburse me for a new one,0.0,1.0
just submitted my response on the link you sent,0.0,0.0
yes,0.0,0.0
that totally sucks my cousin worked at phl said,0.0,1.0
just wanted to let you know how wonderful rosetta the gate agent was working flight 6457 dan to ase let her know she wasappreciated,1.0,0.0
beginning of feb i called united they said they would send another voucher by mail never got anything tiredofwaiting,0.0,1.0
the internet is a great thing  i am emailing executives in your company,0.0,1.0
do i need to use a chase united club pass for my 8yr old son,0.0,0.0
and what am i suppose to do with that number,0.0,0.0
thats weak see ya,0.0,1.0
i flew back w other company since united didnt have an earlier flight,0.0,1.0
i lost a voucher that i was given in miami aeroport on jan 26 i did not use it,0.0,0.0
i am trying to book awards for september and need flights on  but they will not show even w many award seats availab,0.0,1.0
i sure did   i had to drive a total of 3 hours to get my own bag  id like to explain that debacle but no one wants to talk to me,0.0,1.0
gee thats like almost caring about ppl more than   think im more int in having a trusted adult w daughter,0.0,0.0
see we were told repeatedly that the pilot was late flight and kept getting late flightr  after we boarded,0.0,1.0
why no preferred security line anymore my tsa precheck didnt pull on my  partner flight platinum spoiled,0.0,1.0
newarkliberty airport need to indicate different gates for terminals aampc flyingainteasy,0.0,1.0
yes please i am newly married and trying to update my last name on a preexisting international flight it seems so easy,0.0,1.0
how does united refuse to reissue a 400 lost voucher when their plane didnt take off due to mechanics badcustomerservice,0.0,1.0
also during the run i was instructed to do,0.0,1.0
yes,0.0,1.0
thats right with an overnight miami,0.0,0.0
have clients with an 11 hr layover at iah during the day will they have to claim amp recheck luggage or will it be taken care of,0.0,0.0
i am trying to find out if the loaner seat is new or used,0.0,0.0
i dmed you the details,0.0,0.0
iah to charlotte baggage claim rep latrice h customerservice non existent,0.0,1.0
kewl will also let them know the overhead bin over my row was inop i love a good abbreve,0.0,0.0
thanks for your helpgot me what i need,1.0,0.0
i would have loved to respond to your website until i saw the really long form in business the new seats are bad,0.0,1.0
a refund and flight vouchers or another flight on a different airline at your expense for today 8 hour drive is very inconvenient,0.0,1.0
then why have i not received my call back its been 3 daysits an infant car seat how am i supposed to go anywhere with my child,0.0,1.0
thanks again for your concern i will contact customer care upon our return from australia,0.0,0.0
well sitting on the ground on time but waiting for a gateagain tiredofthis,0.0,1.0
airport snow removal method 22,1.0,0.0
no,0.0,1.0
a measly 50 ecertificate is not how you appreciate loyal customers after they wait 3hrs on the tarmac during ua1116 unacceptable,0.0,1.0
when will email addressusername signon be available its been a while,0.0,1.0
thank you for that am i able to claim any interim expenses or is the cost of the stuff up on me,1.0,0.0
rude rude,0.0,1.0
why cant i get a boarding pass for my austrian airlines codeshare flight rebook incls a 6 hour layover amp i am stuck outside sec,0.0,1.0
i received on other flights united  truly breaks guitars unitedbreaksguitars wantmymoneyback,0.0,1.0
just flew to telaviv paid 100 from a third suitcase which didnt even make it on the plane besides for the impolite service,0.0,1.0
my bag is still in colo springs i am disabled and have to search an unfamiliar airport and look for my bag not a good outcome,0.0,1.0
shame that theres no flex to tickets transfer rules  even calling from neurosurgery icu isnt enough,0.0,1.0
no denver said they dont handle baggage that made it to colo springs  they gave me an 800 number to call no help there either,0.0,1.0
you guys need some serious training in customer service too many better options to put up with the way you guys handle ur mistakes,0.0,1.0
6533 ord to dca,0.0,0.0
once he found out we had a problem he avoided me like the plague was told we cant find a supervisor,0.0,1.0
zcc82u cancelled flight flight 16h in advance need connect flight reschedule so the link isnt helping help gf waited months to see me,0.0,1.0
i will not be flying you again,0.0,1.0
in addition,0.0,1.0
cancelled flighted our flight,0.0,0.0
your announcement for pre boarding only addresses mobility my disability requires me to travel with a lot of stuff do i preboard,0.0,0.0
i flew united last month and the experience was awesome,1.0,0.0
our travel booked thru united group dept okc ticket agent less than willing to help with our connection in lax,0.0,1.0
v upset with your disability  services when i told one of your employees i was carrying medical equipment she was very rude,0.0,1.0
thnx for quick reply but dont think you can assist our intl grp will be put to considerable inconvenience today,0.0,1.0
wont transfer flight ticket to accompany an 11 yr old whos active military mom had to have emergency brain surgery wow,0.0,1.0
7 weeks late flightr and i still have not received my miles from the mileageplus gift card 150 starbucks card i handed over,0.0,1.0
as a 1k,0.0,1.0
not yet i complained about the guy who checked my luggage in as he was throwing the bags around unfortunate coincidence i hope,0.0,1.0
okc ticket agent roger mclarrensp less than helpful with our intl group travel problems cant find a supervisor for help,0.0,1.0
mobile apps need construction from the ground up for each os category  its expensive to get right,0.0,1.0
another fail for the united ticket agents in okc less than helpful and could care less about our problems american here we come,0.0,1.0
441,1.0,0.0
the os isnt controlled by me but rather    app is new,0.0,0.0
i just sent an email to customer care,0.0,1.0
silly im flying delta today your united club staff and attendants are surly and unhelpful and always seem bothered by pesky folk,0.0,1.0
well,0.0,1.0
why am i to believe they will help when customer service couldnt like i said,0.0,1.0
they helped me at the baggage service desk  said bc tsa screening was down in fll not all bags made it but bag will be in ewr  12,0.0,1.0
