text,pos,neg
irate,0.0,1.0
irately,0.0,1.0
ire,0.0,1.0
irk,0.0,1.0
irked,0.0,1.0
irking,0.0,1.0
irks,0.0,1.0
irksome,0.0,1.0
irksomely,0.0,1.0
irksomeness,0.0,1.0
irksomenesses,0.0,1.0
ironic,0.0,1.0
ironical,0.0,1.0
ironically,0.0,1.0
ironies,0.0,1.0
irony,0.0,1.0
irragularity,0.0,1.0
irrational,0.0,1.0
irrationalities,0.0,1.0
irrationality,0.0,1.0
irrationally,0.0,1.0
irrationals,0.0,1.0
irreconcilable,0.0,1.0
irrecoverable,0.0,1.0
irrecoverableness,0.0,1.0
irrecoverablenesses,0.0,1.0
irrecoverably,0.0,1.0
irredeemable,0.0,1.0
irredeemably,0.0,1.0
irreformable,0.0,1.0
irregular,0.0,1.0
irregularity,0.0,1.0
irrelevance,0.0,1.0
irrelevant,0.0,1.0
irreparable,0.0,1.0
irreplacible,0.0,1.0
irrepressible,0.0,1.0
irresolute,0.0,1.0
irresolvable,0.0,1.0
irresponsible,0.0,1.0
irresponsibly,0.0,1.0
irretating,0.0,1.0
irretrievable,0.0,1.0
irreversible,0.0,1.0
irritable,0.0,1.0
irritably,0.0,1.0
irritant,0.0,1.0
irritate,0.0,1.0
irritated,0.0,1.0
irritating,0.0,1.0
irritation,0.0,1.0
irritations,0.0,1.0
isolate,0.0,1.0
isolated,0.0,1.0
isolation,0.0,1.0
issue,0.0,1.0
issues,0.0,1.0
itch,0.0,1.0
itching,0.0,1.0
itchy,0.0,1.0
jabber,0.0,1.0
jaded,0.0,1.0
jagged,0.0,1.0
jam,0.0,1.0
jarring,0.0,1.0
jaundiced,0.0,1.0
jealous,0.0,1.0
jealously,0.0,1.0
jealousness,0.0,1.0
jealousy,0.0,1.0
jeer,0.0,1.0
jeering,0.0,1.0
jeeringly,0.0,1.0
jeers,0.0,1.0
jeopardize,0.0,1.0
jeopardy,0.0,1.0
jerk,0.0,1.0
jerky,0.0,1.0
jitter,0.0,1.0
jitters,0.0,1.0
jittery,0.0,1.0
jobkilling,0.0,1.0
jobless,0.0,1.0
joke,0.0,1.0
joker,0.0,1.0
jolt,0.0,1.0
judder,0.0,1.0
juddering,0.0,1.0
judders,0.0,1.0
jumpy,0.0,1.0
junk,0.0,1.0
junky,0.0,1.0
junkyard,0.0,1.0
jutter,0.0,1.0
jutters,0.0,1.0
kaput,0.0,1.0
kill,0.0,1.0
killed,0.0,1.0
killer,0.0,1.0
killing,0.0,1.0
killjoy,0.0,1.0
kills,0.0,1.0
knave,0.0,1.0
knife,0.0,1.0
knock,0.0,1.0
knotted,0.0,1.0
kook,0.0,1.0
kooky,0.0,1.0
lack,0.0,1.0
lackadaisical,0.0,1.0
lacked,0.0,1.0
lackey,0.0,1.0
lackeys,0.0,1.0
lacking,0.0,1.0
lackluster,0.0,1.0
lacks,0.0,1.0
laconic,0.0,1.0
lag,0.0,1.0
lagged,0.0,1.0
lagging,0.0,1.0
laggy,0.0,1.0
lags,0.0,1.0
laidoff,0.0,1.0
lambast,0.0,1.0
lambaste,0.0,1.0
lame,0.0,1.0
lameduck,0.0,1.0
lament,0.0,1.0
lamentable,0.0,1.0
lamentably,0.0,1.0
languid,0.0,1.0
languish,0.0,1.0
languor,0.0,1.0
languorous,0.0,1.0
languorously,0.0,1.0
lanky,0.0,1.0
lapse,0.0,1.0
lapsed,0.0,1.0
lapses,0.0,1.0
lascivious,0.0,1.0
lastditch,0.0,1.0
latency,0.0,1.0
laughable,0.0,1.0
laughably,0.0,1.0
laughingstock,0.0,1.0
lawbreaker,0.0,1.0
lawbreaking,0.0,1.0
lawless,0.0,1.0
lawlessness,0.0,1.0
layoff,0.0,1.0
layoffhappy,0.0,1.0
lazy,0.0,1.0
leak,0.0,1.0
leakage,0.0,1.0
leakages,0.0,1.0
leaking,0.0,1.0
leaks,0.0,1.0
leaky,0.0,1.0
lech,0.0,1.0
lecher,0.0,1.0
lecherous,0.0,1.0
lechery,0.0,1.0
leech,0.0,1.0
leer,0.0,1.0
leery,0.0,1.0
leftleaning,0.0,1.0
lemon,0.0,1.0
lengthy,0.0,1.0
lessdeveloped,0.0,1.0
lesserknown,0.0,1.0
letch,0.0,1.0
lethal,0.0,1.0
lethargic,0.0,1.0
lethargy,0.0,1.0
lewd,0.0,1.0
lewdly,0.0,1.0
lewdness,0.0,1.0
liability,0.0,1.0
liable,0.0,1.0
liar,0.0,1.0
liars,0.0,1.0
licentious,0.0,1.0
licentiously,0.0,1.0
licentiousness,0.0,1.0
lie,0.0,1.0
lied,0.0,1.0
lier,0.0,1.0
lies,0.0,1.0
lifethreatening,0.0,1.0
lifeless,0.0,1.0
limit,0.0,1.0
limitation,0.0,1.0
limitations,0.0,1.0
limited,0.0,1.0
limits,0.0,1.0
limp,0.0,1.0
listless,0.0,1.0
litigious,0.0,1.0
littleknown,0.0,1.0
livid,0.0,1.0
lividly,0.0,1.0
loath,0.0,1.0
loathe,0.0,1.0
loathing,0.0,1.0
loathly,0.0,1.0
loathsome,0.0,1.0
loathsomely,0.0,1.0
lone,0.0,1.0
loneliness,0.0,1.0
lonely,0.0,1.0
loner,0.0,1.0
lonesome,0.0,1.0
longtime,0.0,1.0
longwinded,0.0,1.0
longing,0.0,1.0
longingly,0.0,1.0
loophole,0.0,1.0
loopholes,0.0,1.0
loose,0.0,1.0
loot,0.0,1.0
lorn,0.0,1.0
lose,0.0,1.0
loser,0.0,1.0
losers,0.0,1.0
loses,0.0,1.0
losing,0.0,1.0
loss,0.0,1.0
losses,0.0,1.0
lost,0.0,1.0
loud,0.0,1.0
louder,0.0,1.0
lousy,0.0,1.0
loveless,0.0,1.0
lovelorn,0.0,1.0
lowrated,0.0,1.0
lowly,0.0,1.0
ludicrous,0.0,1.0
ludicrously,0.0,1.0
lugubrious,0.0,1.0
lukewarm,0.0,1.0
lull,0.0,1.0
lumpy,0.0,1.0
lunatic,0.0,1.0
lunaticism,0.0,1.0
lurch,0.0,1.0
lure,0.0,1.0
lurid,0.0,1.0
lurk,0.0,1.0
lurking,0.0,1.0
lying,0.0,1.0
macabre,0.0,1.0
mad,0.0,1.0
madden,0.0,1.0
maddening,0.0,1.0
maddeningly,0.0,1.0
madder,0.0,1.0
madly,0.0,1.0
madman,0.0,1.0
madness,0.0,1.0
maladjusted,0.0,1.0
maladjustment,0.0,1.0
malady,0.0,1.0
malaise,0.0,1.0
malcontent,0.0,1.0
malcontented,0.0,1.0
maledict,0.0,1.0
malevolence,0.0,1.0
malevolent,0.0,1.0
malevolently,0.0,1.0
malice,0.0,1.0
malicious,0.0,1.0
maliciously,0.0,1.0
maliciousness,0.0,1.0
malign,0.0,1.0
malignant,0.0,1.0
malodorous,0.0,1.0
maltreatment,0.0,1.0
mangle,0.0,1.0
mangled,0.0,1.0
mangles,0.0,1.0
mangling,0.0,1.0
mania,0.0,1.0
maniac,0.0,1.0
maniacal,0.0,1.0
manic,0.0,1.0
manipulate,0.0,1.0
manipulation,0.0,1.0
manipulative,0.0,1.0
manipulators,0.0,1.0
mar,0.0,1.0
marginal,0.0,1.0
marginally,0.0,1.0
martyrdom,0.0,1.0
martyrdomseeking,0.0,1.0
mashed,0.0,1.0
massacre,0.0,1.0
massacres,0.0,1.0
matte,0.0,1.0
mawkish,0.0,1.0
mawkishly,0.0,1.0
mawkishness,0.0,1.0
meager,0.0,1.0
meaningless,0.0,1.0
meanness,0.0,1.0
measly,0.0,1.0
meddle,0.0,1.0
meddlesome,0.0,1.0
mediocre,0.0,1.0
mediocrity,0.0,1.0
melancholy,0.0,1.0
melodramatic,0.0,1.0
melodramatically,0.0,1.0
meltdown,0.0,1.0
menace,0.0,1.0
menacing,0.0,1.0
menacingly,0.0,1.0
mendacious,0.0,1.0
mendacity,0.0,1.0
menial,0.0,1.0
merciless,0.0,1.0
mercilessly,0.0,1.0
mess,0.0,1.0
messed,0.0,1.0
messes,0.0,1.0
messing,0.0,1.0
messy,0.0,1.0
midget,0.0,1.0
miff,0.0,1.0
militancy,0.0,1.0
mindless,0.0,1.0
mindlessly,0.0,1.0
mirage,0.0,1.0
mire,0.0,1.0
misalign,0.0,1.0
misaligned,0.0,1.0
misaligns,0.0,1.0
misapprehend,0.0,1.0
misbecome,0.0,1.0
misbecoming,0.0,1.0
misbegotten,0.0,1.0
misbehave,0.0,1.0
misbehavior,0.0,1.0
miscalculate,0.0,1.0
miscalculation,0.0,1.0
miscellaneous,0.0,1.0
mischief,0.0,1.0
mischievous,0.0,1.0
mischievously,0.0,1.0
misconception,0.0,1.0
misconceptions,0.0,1.0
miscreant,0.0,1.0
miscreants,0.0,1.0
misdirection,0.0,1.0
miser,0.0,1.0
miserable,0.0,1.0
miserableness,0.0,1.0
miserably,0.0,1.0
miseries,0.0,1.0
miserly,0.0,1.0
misery,0.0,1.0
misfit,0.0,1.0
misfortune,0.0,1.0
misgiving,0.0,1.0
misgivings,0.0,1.0
misguidance,0.0,1.0
misguide,0.0,1.0
misguided,0.0,1.0
mishandle,0.0,1.0
mishap,0.0,1.0
misinform,0.0,1.0
misinformed,0.0,1.0
misinterpret,0.0,1.0
misjudge,0.0,1.0
misjudgment,0.0,1.0
mislead,0.0,1.0
misleading,0.0,1.0
misleadingly,0.0,1.0
mislike,0.0,1.0
mismanage,0.0,1.0
mispronounce,0.0,1.0
mispronounced,0.0,1.0
mispronounces,0.0,1.0
misread,0.0,1.0
misreading,0.0,1.0
misrepresent,0.0,1.0
misrepresentation,0.0,1.0
miss,0.0,1.0
missed,0.0,1.0
misses,0.0,1.0
misstatement,0.0,1.0
mist,0.0,1.0
mistake,0.0,1.0
mistaken,0.0,1.0
mistakenly,0.0,1.0
mistakes,0.0,1.0
mistified,0.0,1.0
mistress,0.0,1.0
mistrust,0.0,1.0
mistrustful,0.0,1.0
mistrustfully,0.0,1.0
mists,0.0,1.0
misunderstand,0.0,1.0
misunderstanding,0.0,1.0
misunderstandings,0.0,1.0
misunderstood,0.0,1.0
misuse,0.0,1.0
moan,0.0,1.0
mobster,0.0,1.0
mock,0.0,1.0
mocked,0.0,1.0
mockeries,0.0,1.0
mockery,0.0,1.0
mocking,0.0,1.0
mockingly,0.0,1.0
mocks,0.0,1.0
molest,0.0,1.0
molestation,0.0,1.0
monotonous,0.0,1.0
monotony,0.0,1.0
monster,0.0,1.0
monstrosities,0.0,1.0
monstrosity,0.0,1.0
monstrous,0.0,1.0
monstrously,0.0,1.0
moody,0.0,1.0
moot,0.0,1.0
mope,0.0,1.0
morbid,0.0,1.0
morbidly,0.0,1.0
mordant,0.0,1.0
mordantly,0.0,1.0
moribund,0.0,1.0
moron,0.0,1.0
moronic,0.0,1.0
morons,0.0,1.0
mortification,0.0,1.0
mortified,0.0,1.0
mortify,0.0,1.0
mortifying,0.0,1.0
motionless,0.0,1.0
motley,0.0,1.0
mourn,0.0,1.0
mourner,0.0,1.0
mournful,0.0,1.0
mournfully,0.0,1.0
muddle,0.0,1.0
muddy,0.0,1.0
mudslinger,0.0,1.0
mudslinging,0.0,1.0
mulish,0.0,1.0
multipolarization,0.0,1.0
mundane,0.0,1.0
murder,0.0,1.0
murderer,0.0,1.0
murderous,0.0,1.0
murderously,0.0,1.0
murky,0.0,1.0
muscleflexing,0.0,1.0
mushy,0.0,1.0
musty,0.0,1.0
mysterious,0.0,1.0
mysteriously,0.0,1.0
mystery,0.0,1.0
mystify,0.0,1.0
myth,0.0,1.0
nag,0.0,1.0
nagging,0.0,1.0
naive,0.0,1.0
naively,0.0,1.0
narrower,0.0,1.0
nastily,0.0,1.0
nastiness,0.0,1.0
nasty,0.0,1.0
naughty,0.0,1.0
nauseate,0.0,1.0
nauseates,0.0,1.0
nauseating,0.0,1.0
nauseatingly,0.0,1.0
nave,0.0,1.0
nebulous,0.0,1.0
nebulously,0.0,1.0
needless,0.0,1.0
needlessly,0.0,1.0
needy,0.0,1.0
nefarious,0.0,1.0
nefariously,0.0,1.0
negate,0.0,1.0
negation,0.0,1.0
negative,0.0,1.0
negatives,0.0,1.0
negativity,0.0,1.0
neglect,0.0,1.0
neglected,0.0,1.0
negligence,0.0,1.0
negligent,0.0,1.0
nemesis,0.0,1.0
nepotism,0.0,1.0
nervous,0.0,1.0
nervously,0.0,1.0
nervousness,0.0,1.0
nettle,0.0,1.0
nettlesome,0.0,1.0
neurotic,0.0,1.0
neurotically,0.0,1.0
niggle,0.0,1.0
niggles,0.0,1.0
nightmare,0.0,1.0
nightmarish,0.0,1.0
nightmarishly,0.0,1.0
nitpick,0.0,1.0
nitpicking,0.0,1.0
noise,0.0,1.0
noises,0.0,1.0
noisier,0.0,1.0
noisy,0.0,1.0
nonconfidence,0.0,1.0
nonexistent,0.0,1.0
nonresponsive,0.0,1.0
nonsense,0.0,1.0
nosey,0.0,1.0
notoriety,0.0,1.0
notorious,0.0,1.0
notoriously,0.0,1.0
noxious,0.0,1.0
nuisance,0.0,1.0
numb,0.0,1.0
obese,0.0,1.0
object,0.0,1.0
objection,0.0,1.0
objectionable,0.0,1.0
objections,0.0,1.0
oblique,0.0,1.0
obliterate,0.0,1.0
obliterated,0.0,1.0
oblivious,0.0,1.0
obnoxious,0.0,1.0
obnoxiously,0.0,1.0
obscene,0.0,1.0
obscenely,0.0,1.0
obscenity,0.0,1.0
obscure,0.0,1.0
obscured,0.0,1.0
obscures,0.0,1.0
obscurity,0.0,1.0
obsess,0.0,1.0
obsessive,0.0,1.0
obsessively,0.0,1.0
obsessiveness,0.0,1.0
obsolete,0.0,1.0
obstacle,0.0,1.0
obstinate,0.0,1.0
obstinately,0.0,1.0
obstruct,0.0,1.0
obstructed,0.0,1.0
obstructing,0.0,1.0
obstruction,0.0,1.0
obstructs,0.0,1.0
obtrusive,0.0,1.0
obtuse,0.0,1.0
occlude,0.0,1.0
occluded,0.0,1.0
occludes,0.0,1.0
occluding,0.0,1.0
odd,0.0,1.0
odder,0.0,1.0
oddest,0.0,1.0
oddities,0.0,1.0
oddity,0.0,1.0
oddly,0.0,1.0
odor,0.0,1.0
offence,0.0,1.0
offend,0.0,1.0
offender,0.0,1.0
offending,0.0,1.0
offenses,0.0,1.0
offensive,0.0,1.0
offensively,0.0,1.0
offensiveness,0.0,1.0
officious,0.0,1.0
ominous,0.0,1.0
ominously,0.0,1.0
omission,0.0,1.0
omit,0.0,1.0
onesided,0.0,1.0
onerous,0.0,1.0
onerously,0.0,1.0
onslaught,0.0,1.0
opinionated,0.0,1.0
opponent,0.0,1.0
opportunistic,0.0,1.0
oppose,0.0,1.0
opposition,0.0,1.0
oppositions,0.0,1.0
oppress,0.0,1.0
oppression,0.0,1.0
oppressive,0.0,1.0
oppressively,0.0,1.0
oppressiveness,0.0,1.0
oppressors,0.0,1.0
ordeal,0.0,1.0
orphan,0.0,1.0
ostracize,0.0,1.0
outbreak,0.0,1.0
outburst,0.0,1.0
outbursts,0.0,1.0
outcast,0.0,1.0
outcry,0.0,1.0
outlaw,0.0,1.0
outmoded,0.0,1.0
outrage,0.0,1.0
outraged,0.0,1.0
outrageous,0.0,1.0
outrageously,0.0,1.0
outrageousness,0.0,1.0
outrages,0.0,1.0
outsider,0.0,1.0
overacted,0.0,1.0
overawe,0.0,1.0
overbalanced,0.0,1.0
overhyped,0.0,1.0
overpriced,0.0,1.0
overvaluation,0.0,1.0
overact,0.0,1.0
overbalance,0.0,1.0
overbearing,0.0,1.0
overbearingly,0.0,1.0
overblown,0.0,1.0
overdo,0.0,1.0
overdone,0.0,1.0
overdue,0.0,1.0
overemphasize,0.0,1.0
overheat,0.0,1.0
overkill,0.0,1.0
overloaded,0.0,1.0
overlook,0.0,1.0
overpaid,0.0,1.0
overpayed,0.0,1.0
overplay,0.0,1.0
overpower,0.0,1.0
overrated,0.0,1.0
overreach,0.0,1.0
overrun,0.0,1.0
overshadow,0.0,1.0
oversight,0.0,1.0
oversights,0.0,1.0
oversimplification,0.0,1.0
oversimplified,0.0,1.0
oversimplify,0.0,1.0
oversize,0.0,1.0
overstate,0.0,1.0
overstated,0.0,1.0
overstatement,0.0,1.0
overstatements,0.0,1.0
overstates,0.0,1.0
overtaxed,0.0,1.0
overthrow,0.0,1.0
overthrows,0.0,1.0
overturn,0.0,1.0
overweight,0.0,1.0
overwhelm,0.0,1.0
overwhelmed,0.0,1.0
overwhelming,0.0,1.0
overwhelmingly,0.0,1.0
overwhelms,0.0,1.0
overzealous,0.0,1.0
overzealously,0.0,1.0
overzelous,0.0,1.0
pain,0.0,1.0
painful,0.0,1.0
painfull,0.0,1.0
painfully,0.0,1.0
pains,0.0,1.0
pale,0.0,1.0
pales,0.0,1.0
paltry,0.0,1.0
pan,0.0,1.0
pandemonium,0.0,1.0
pander,0.0,1.0
pandering,0.0,1.0
panders,0.0,1.0
panic,0.0,1.0
panick,0.0,1.0
panicked,0.0,1.0
panicking,0.0,1.0
panicky,0.0,1.0
paradoxical,0.0,1.0
paradoxically,0.0,1.0
paralize,0.0,1.0
paralyzed,0.0,1.0
paranoia,0.0,1.0
paranoid,0.0,1.0
parasite,0.0,1.0
pariah,0.0,1.0
parody,0.0,1.0
partiality,0.0,1.0
partisan,0.0,1.0
partisans,0.0,1.0
passe,0.0,1.0
passive,0.0,1.0
passiveness,0.0,1.0
pathetic,0.0,1.0
pathetically,0.0,1.0
patronize,0.0,1.0
paucity,0.0,1.0
pauper,0.0,1.0
paupers,0.0,1.0
payback,0.0,1.0
peculiar,0.0,1.0
peculiarly,0.0,1.0
pedantic,0.0,1.0
peeled,0.0,1.0
peeve,0.0,1.0
peeved,0.0,1.0
peevish,0.0,1.0
peevishly,0.0,1.0
penalize,0.0,1.0
penalty,0.0,1.0
perfidious,0.0,1.0
perfidity,0.0,1.0
perfunctory,0.0,1.0
peril,0.0,1.0
perilous,0.0,1.0
perilously,0.0,1.0
perish,0.0,1.0
pernicious,0.0,1.0
perplex,0.0,1.0
perplexed,0.0,1.0
perplexing,0.0,1.0
perplexity,0.0,1.0
persecute,0.0,1.0
persecution,0.0,1.0
pertinacious,0.0,1.0
pertinaciously,0.0,1.0
pertinacity,0.0,1.0
perturb,0.0,1.0
perturbed,0.0,1.0
pervasive,0.0,1.0
perverse,0.0,1.0
perversely,0.0,1.0
perversion,0.0,1.0
perversity,0.0,1.0
pervert,0.0,1.0
perverted,0.0,1.0
perverts,0.0,1.0
pessimism,0.0,1.0
pessimistic,0.0,1.0
pessimistically,0.0,1.0
pest,0.0,1.0
pestilent,0.0,1.0
petrified,0.0,1.0
petrify,0.0,1.0
pettifog,0.0,1.0
petty,0.0,1.0
phobia,0.0,1.0
phobic,0.0,1.0
phony,0.0,1.0
picket,0.0,1.0
picketed,0.0,1.0
picketing,0.0,1.0
pickets,0.0,1.0
picky,0.0,1.0
pig,0.0,1.0
pigs,0.0,1.0
pillage,0.0,1.0
pillory,0.0,1.0
pimple,0.0,1.0
pinch,0.0,1.0
pique,0.0,1.0
pitiable,0.0,1.0
pitiful,0.0,1.0
pitifully,0.0,1.0
pitiless,0.0,1.0
pitilessly,0.0,1.0
pittance,0.0,1.0
pity,0.0,1.0
plagiarize,0.0,1.0
plague,0.0,1.0
plasticky,0.0,1.0
plaything,0.0,1.0
plea,0.0,1.0
pleas,0.0,1.0
plebeian,0.0,1.0
plight,0.0,1.0
plot,0.0,1.0
plotters,0.0,1.0
ploy,0.0,1.0
plunder,0.0,1.0
plunderer,0.0,1.0
pointless,0.0,1.0
pointlessly,0.0,1.0
poison,0.0,1.0
poisonous,0.0,1.0
poisonously,0.0,1.0
pokey,0.0,1.0
poky,0.0,1.0
polarisation,0.0,1.0
polemize,0.0,1.0
pollute,0.0,1.0
polluter,0.0,1.0
polluters,0.0,1.0
polution,0.0,1.0
pompous,0.0,1.0
poor,0.0,1.0
poorer,0.0,1.0
poorest,0.0,1.0
poorly,0.0,1.0
posturing,0.0,1.0
pout,0.0,1.0
poverty,0.0,1.0
powerless,0.0,1.0
prate,0.0,1.0
pratfall,0.0,1.0
prattle,0.0,1.0
precarious,0.0,1.0
precariously,0.0,1.0
precipitate,0.0,1.0
precipitous,0.0,1.0
predatory,0.0,1.0
predicament,0.0,1.0
prejudge,0.0,1.0
prejudice,0.0,1.0
prejudices,0.0,1.0
prejudicial,0.0,1.0
premeditated,0.0,1.0
preoccupy,0.0,1.0
preposterous,0.0,1.0
preposterously,0.0,1.0
presumptuous,0.0,1.0
presumptuously,0.0,1.0
pretence,0.0,1.0
pretend,0.0,1.0
pretense,0.0,1.0
pretentious,0.0,1.0
pretentiously,0.0,1.0
prevaricate,0.0,1.0
pricey,0.0,1.0
pricier,0.0,1.0
prick,0.0,1.0
prickle,0.0,1.0
prickles,0.0,1.0
prideful,0.0,1.0
prik,0.0,1.0
primitive,0.0,1.0
prison,0.0,1.0
prisoner,0.0,1.0
problem,0.0,1.0
problematic,0.0,1.0
problems,0.0,1.0
procrastinate,0.0,1.0
procrastinates,0.0,1.0
procrastination,0.0,1.0
profane,0.0,1.0
profanity,0.0,1.0
prohibit,0.0,1.0
prohibitive,0.0,1.0
prohibitively,0.0,1.0
propaganda,0.0,1.0
propagandize,0.0,1.0
proprietary,0.0,1.0
prosecute,0.0,1.0
protest,0.0,1.0
protested,0.0,1.0
protesting,0.0,1.0
protests,0.0,1.0
protracted,0.0,1.0
provocation,0.0,1.0
provocative,0.0,1.0
provoke,0.0,1.0
pry,0.0,1.0
pugnacious,0.0,1.0
pugnaciously,0.0,1.0
pugnacity,0.0,1.0
punch,0.0,1.0
punish,0.0,1.0
punishable,0.0,1.0
punitive,0.0,1.0
punk,0.0,1.0
puny,0.0,1.0
puppet,0.0,1.0
puppets,0.0,1.0
puzzled,0.0,1.0
puzzlement,0.0,1.0
puzzling,0.0,1.0
quack,0.0,1.0
qualm,0.0,1.0
qualms,0.0,1.0
quandary,0.0,1.0
quarrel,0.0,1.0
quarrellous,0.0,1.0
quarrellously,0.0,1.0
quarrels,0.0,1.0
quarrelsome,0.0,1.0
quash,0.0,1.0
queer,0.0,1.0
questionable,0.0,1.0
quibble,0.0,1.0
quibbles,0.0,1.0
quitter,0.0,1.0
rabid,0.0,1.0
racism,0.0,1.0
racist,0.0,1.0
racists,0.0,1.0
racy,0.0,1.0
radical,0.0,1.0
radicalization,0.0,1.0
radically,0.0,1.0
radicals,0.0,1.0
rage,0.0,1.0
ragged,0.0,1.0
raging,0.0,1.0
rail,0.0,1.0
raked,0.0,1.0
rampage,0.0,1.0
rampant,0.0,1.0
ramshackle,0.0,1.0
rancor,0.0,1.0
randomly,0.0,1.0
rankle,0.0,1.0
rant,0.0,1.0
ranted,0.0,1.0
ranting,0.0,1.0
rantingly,0.0,1.0
rants,0.0,1.0
rape,0.0,1.0
raped,0.0,1.0
raping,0.0,1.0
rascal,0.0,1.0
rascals,0.0,1.0
rash,0.0,1.0
rattle,0.0,1.0
rattled,0.0,1.0
rattles,0.0,1.0
ravage,0.0,1.0
raving,0.0,1.0
reactionary,0.0,1.0
rebellious,0.0,1.0
rebuff,0.0,1.0
rebuke,0.0,1.0
recalcitrant,0.0,1.0
recant,0.0,1.0
recession,0.0,1.0
recessionary,0.0,1.0
reckless,0.0,1.0
recklessly,0.0,1.0
recklessness,0.0,1.0
recoil,0.0,1.0
recourses,0.0,1.0
redundancy,0.0,1.0
redundant,0.0,1.0
refusal,0.0,1.0
refuse,0.0,1.0
refused,0.0,1.0
refuses,0.0,1.0
refusing,0.0,1.0
refutation,0.0,1.0
refute,0.0,1.0
refuted,0.0,1.0
refutes,0.0,1.0
refuting,0.0,1.0
regress,0.0,1.0
regression,0.0,1.0
regressive,0.0,1.0
regret,0.0,1.0
regreted,0.0,1.0
regretful,0.0,1.0
regretfully,0.0,1.0
regrets,0.0,1.0
regrettable,0.0,1.0
regrettably,0.0,1.0
regretted,0.0,1.0
reject,0.0,1.0
rejected,0.0,1.0
rejecting,0.0,1.0
rejection,0.0,1.0
rejects,0.0,1.0
relapse,0.0,1.0
relentless,0.0,1.0
relentlessly,0.0,1.0
relentlessness,0.0,1.0
reluctance,0.0,1.0
reluctant,0.0,1.0
reluctantly,0.0,1.0
remorse,0.0,1.0
remorseful,0.0,1.0
remorsefully,0.0,1.0
remorseless,0.0,1.0
remorselessly,0.0,1.0
remorselessness,0.0,1.0
renounce,0.0,1.0
renunciation,0.0,1.0
repel,0.0,1.0
repetitive,0.0,1.0
reprehensible,0.0,1.0
reprehensibly,0.0,1.0
reprehension,0.0,1.0
reprehensive,0.0,1.0
repress,0.0,1.0
repression,0.0,1.0
repressive,0.0,1.0
reprimand,0.0,1.0
reproach,0.0,1.0
reproachful,0.0,1.0
reprove,0.0,1.0
reprovingly,0.0,1.0
repudiate,0.0,1.0
repudiation,0.0,1.0
repugn,0.0,1.0
repugnance,0.0,1.0
repugnant,0.0,1.0
repugnantly,0.0,1.0
repulse,0.0,1.0
repulsed,0.0,1.0
repulsing,0.0,1.0
repulsive,0.0,1.0
repulsively,0.0,1.0
repulsiveness,0.0,1.0
resent,0.0,1.0
resentful,0.0,1.0
resentment,0.0,1.0
resignation,0.0,1.0
resigned,0.0,1.0
resistance,0.0,1.0
restless,0.0,1.0
restlessness,0.0,1.0
restrict,0.0,1.0
restricted,0.0,1.0
restriction,0.0,1.0
restrictive,0.0,1.0
resurgent,0.0,1.0
retaliate,0.0,1.0
retaliatory,0.0,1.0
retard,0.0,1.0
retarded,0.0,1.0
retardedness,0.0,1.0
retards,0.0,1.0
reticent,0.0,1.0
retract,0.0,1.0
retreat,0.0,1.0
retreated,0.0,1.0
revenge,0.0,1.0
revengeful,0.0,1.0
revengefully,0.0,1.0
revert,0.0,1.0
revile,0.0,1.0
reviled,0.0,1.0
revoke,0.0,1.0
revolt,0.0,1.0
revolting,0.0,1.0
revoltingly,0.0,1.0
revulsion,0.0,1.0
revulsive,0.0,1.0
rhapsodize,0.0,1.0
rhetoric,0.0,1.0
rhetorical,0.0,1.0
ricer,0.0,1.0
ridicule,0.0,1.0
ridicules,0.0,1.0
ridiculous,0.0,1.0
ridiculously,0.0,1.0
rife,0.0,1.0
rift,0.0,1.0
rifts,0.0,1.0
rigid,0.0,1.0
rigidity,0.0,1.0
rigidness,0.0,1.0
rile,0.0,1.0
riled,0.0,1.0
rip,0.0,1.0
ripoff,0.0,1.0
ripped,0.0,1.0
risk,0.0,1.0
risks,0.0,1.0
risky,0.0,1.0
rival,0.0,1.0
rivalry,0.0,1.0
roadblocks,0.0,1.0
rocky,0.0,1.0
rogue,0.0,1.0
rollercoaster,0.0,1.0
rot,0.0,1.0
rotten,0.0,1.0
rough,0.0,1.0
rremediable,0.0,1.0
rubbish,0.0,1.0
rude,0.0,1.0
rue,0.0,1.0
ruffian,0.0,1.0
ruffle,0.0,1.0
ruin,0.0,1.0
ruined,0.0,1.0
ruining,0.0,1.0
ruinous,0.0,1.0
ruins,0.0,1.0
rumbling,0.0,1.0
rumor,0.0,1.0
rumors,0.0,1.0
rumours,0.0,1.0
rumple,0.0,1.0
rundown,0.0,1.0
runaway,0.0,1.0
rupture,0.0,1.0
rust,0.0,1.0
rusts,0.0,1.0
rusty,0.0,1.0
rut,0.0,1.0
ruthless,0.0,1.0
ruthlessly,0.0,1.0
ruthlessness,0.0,1.0
ruts,0.0,1.0
sabotage,0.0,1.0
sack,0.0,1.0
sacrificed,0.0,1.0
sad,0.0,1.0
sadden,0.0,1.0
sadly,0.0,1.0
sadness,0.0,1.0
sag,0.0,1.0
sagged,0.0,1.0
sagging,0.0,1.0
saggy,0.0,1.0
sags,0.0,1.0
salacious,0.0,1.0
sanctimonious,0.0,1.0
sap,0.0,1.0
sarcasm,0.0,1.0
sarcastic,0.0,1.0
sarcastically,0.0,1.0
sardonic,0.0,1.0
sardonically,0.0,1.0
sass,0.0,1.0
satirical,0.0,1.0
